time,precipIntensity,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,cloudCover
2018-03-11 11:00:00,0.0,30.62,32.6,19.98,0.53,,3.12,
2018-03-11 12:00:00,0.0,31.24,33.3,19.98,0.51,,7.69,0.0
2018-03-11 13:00:00,0.0,32.43,35.44,20.98,0.51,,16.59,0.0
2018-03-11 14:00:00,0.0,32.43,35.44,20.98,0.51,,11.15,0.19
2018-03-11 15:00:00,0.0,31.24,34.86,21.98,0.58,,15.21,
2018-03-11 16:00:00,0.0,30.22,33.29,21.62,0.6,,13.73,0.19
2018-03-11 17:00:00,0.0,28.24,31.1,22.17,0.7,,12.02,0.06
2018-03-11 18:00:00,0.0,26.32,28.07,21.69,0.76,,9.66,0.19
2018-03-11 19:00:00,0.0,24.23,24.91,21.41,0.84,,5.41,0.19
2018-03-11 20:00:00,0.0,23.56,24.26,21.38,0.88,,7.4,0.19
2018-03-11 21:00:00,0.0,23.22,24.03,22.01,0.93,,2.95,0.44
2018-03-11 22:00:00,0.0,23.0,23.81,22.01,0.94,,1.61,0.19
2018-03-11 23:00:00,0.0,23.0,23.67,21.0,0.89,,0.98,0.06
2018-03-12 00:00:00,0.0,22.24,22.94,21.0,0.93,,0.0,0.06
2018-03-12 01:00:00,0.0,22.16,22.89,21.23,0.95,,2.64,
2018-03-12 02:00:00,0.0,21.46,22.14,20.66,0.95,,1.26,
2018-03-12 03:00:00,0.0,21.09,21.66,19.72,0.92,,1.26,
2018-03-12 04:00:00,0.0,21.88,22.27,18.67,0.82,,0.0,
2018-03-12 05:00:00,0.0,20.75,21.32,19.61,0.93,,1.88,
2018-03-12 06:00:00,0.0,21.24,21.83,20.0,0.93,,1.92,0.0
2018-03-12 07:00:00,0.0,21.24,21.72,19.22,0.88,,0.98,0.0
2018-03-12 08:00:00,0.0,25.23,25.82,20.87,0.77,,4.81,0.0
2018-03-12 09:00:00,0.0,27.22,29.52,21.94,0.73,,3.77,0.0
2018-03-12 10:00:00,0.0,29.24,32.5,22.23,0.66,,4.94,0.19
2018-03-12 11:00:00,0.0,30.22,33.29,21.62,0.6,,4.94,0.26
2018-03-12 12:00:00,0.0,31.24,34.52,21.58,0.57,,9.58,0.26
2018-03-12 13:00:00,0.0,33.24,36.49,21.07,0.49,,10.65,0.19
2018-03-12 14:00:00,0.0,31.87,34.59,20.75,0.52,,14.24,0.19
2018-03-12 15:00:00,0.0,32.24,38.23,23.97,0.62,,12.96,0.19
2018-03-12 16:00:00,0.0,30.23,35.53,24.06,0.7,,11.97,0.26
2018-03-12 17:00:00,0.0,27.43,30.44,23.17,0.78,,6.44,0.75
2018-03-12 18:00:00,0.0,25.73,26.59,23.1,0.85,,3.73,0.26
2018-03-12 19:00:00,0.0,24.97,25.78,22.54,0.86,,3.83,0.26
2018-03-12 20:00:00,0.0,24.36,25.14,22.21,0.88,,1.4,0.19
2018-03-12 21:00:00,0.0,23.93,24.72,22.12,0.9,,0.0,0.0
2018-03-12 22:00:00,0.0,23.38,24.16,21.87,0.91,,0.0,0.0
2018-03-12 23:00:00,0.0,22.58,23.33,21.39,0.93,,0.0,0.0
2018-03-13 00:00:00,0.0,22.33,23.02,20.94,0.92,,0.0,0.0
2018-03-13 01:00:00,0.0,22.44,23.08,20.69,0.9,,0.0,
2018-03-13 02:00:00,0.0,23.0,23.47,19.59,0.81,,1.61,
2018-03-13 03:00:00,0.0,23.91,24.34,19.39,0.76,,3.07,
2018-03-13 04:00:00,0.0,24.47,24.89,19.39,0.73,,3.28,0.19
2018-03-13 05:00:00,0.0,23.91,24.27,18.84,0.73,,2.83,0.19
2018-03-13 06:00:00,0.0,22.24,22.64,18.83,0.81,,3.27,0.13
2018-03-13 07:00:00,0.0,23.31,23.71,19.08,0.77,,4.84,
2018-03-13 08:00:00,0.0,26.39,27.71,19.77,0.67,,1.08,
2018-03-13 09:00:00,0.0,27.99,29.45,19.52,0.6,,5.39,
2018-03-13 10:00:00,0.0,29.37,31.16,19.92,0.57,,6.44,
2018-03-13 11:00:00,0.0,30.52,32.66,20.24,0.54,,3.07,0.19
2018-03-13 12:00:00,0.0,31.82,33.66,19.54,0.48,,2.09,0.23
2018-03-13 13:00:00,0.0,33.41,35.38,19.42,0.44,,8.69,0.36
2018-03-13 14:00:00,0.0,31.82,36.13,22.55,0.58,,10.17,0.44
2018-03-13 15:00:00,0.0,30.77,35.17,22.97,0.63,,1.17,0.19
2018-03-13 16:00:00,0.0,28.67,32.54,23.34,0.73,,12.23,0.36
2018-03-13 17:00:00,0.0,26.51,28.71,22.84,0.8,,9.72,0.26
2018-03-13 18:00:00,0.0,25.98,27.61,22.23,0.8,,7.31,0.26
2018-03-13 19:00:00,0.0,25.14,25.88,22.1,0.83,,0.68,0.19
2018-03-13 20:00:00,0.0,24.66,25.46,22.38,0.87,,0.0,0.19
2018-03-13 21:00:00,0.0,24.66,25.44,22.31,0.87,,2.41,0.19
2018-03-13 22:00:00,0.0,24.68,25.45,22.21,0.86,,1.59,0.36
2018-03-13 23:00:00,0.0,25.12,25.84,21.93,0.83,,2.62,0.19
2018-03-14 00:00:00,0.0,24.34,24.84,20.03,0.77,,2.66,0.19
2018-03-14 01:00:00,0.0,23.63,24.13,19.94,0.8,,0.69,
2018-03-14 02:00:00,0.0,22.64,23.01,18.67,0.78,,0.77,
2018-03-14 03:00:00,0.0,22.44,22.81,18.67,0.79,,1.61,0.19
2018-03-14 04:00:00,0.0,21.88,22.2,18.12,0.79,,1.69,0.19
2018-03-14 05:00:00,0.0,21.88,22.15,17.75,0.77,,0.92,
2018-03-14 06:00:00,0.0,21.28,21.52,17.42,0.79,,0.45,
2018-03-14 07:00:00,0.0,22.84,23.12,18.01,0.74,,1.24,
2018-03-14 08:00:00,0.0,25.98,26.29,18.56,0.64,,2.09,
2018-03-14 09:00:00,0.0,27.09,28.0,17.91,0.57,,10.54,
2018-03-14 10:00:00,0.0,29.35,30.23,18.07,0.51,,7.42,0.19
2018-03-14 11:00:00,0.0,30.35,31.52,18.64,0.5,,8.96,0.44
2018-03-14 12:00:00,0.0,31.07,32.77,19.47,0.5,,4.01,0.48
2018-03-14 13:00:00,0.0,31.54,33.42,19.64,0.49,,2.83,0.19
2018-03-14 14:00:00,0.0,32.37,34.62,20.02,0.48,,2.22,0.19
2018-03-14 15:00:00,0.0,32.36,34.43,19.77,0.48,,4.15,0.19
2018-03-14 16:00:00,0.0,31.02,33.13,20.09,0.52,,3.32,0.19
2018-03-14 17:00:00,0.0,29.32,30.78,19.32,0.55,,7.97,0.19
2018-03-14 18:00:00,0.0,27.91,29.16,18.99,0.58,,4.46,0.23
2018-03-14 19:00:00,0.0,26.78,27.96,18.97,0.62,,5.26,0.19
2018-03-14 20:00:00,0.0,26.19,26.55,18.94,0.64,,7.31,0.19
2018-03-14 21:00:00,0.0,25.22,25.57,18.78,0.68,,5.04,0.25
2018-03-14 22:00:00,0.0,24.68,25.02,18.78,0.7,,4.22,
2018-03-14 23:00:00,0.0,24.91,25.18,18.22,0.66,,1.88,0.19
2018-03-15 00:00:00,0.0,24.17,24.46,18.28,0.7,,2.12,0.49
2018-03-15 01:00:00,0.0,23.56,23.84,18.19,0.72,,2.53,
2018-03-15 02:00:00,0.0,22.44,22.75,18.21,0.77,,1.61,
2018-03-15 03:00:00,0.0,21.88,22.18,17.98,0.79,,1.54,
2018-03-15 04:00:00,0.0,21.88,22.15,17.75,0.77,,2.53,
2018-03-15 05:00:00,0.0,21.33,21.63,17.89,0.81,,4.02,
2018-03-15 06:00:00,0.0,21.79,22.08,17.99,0.79,,3.28,
2018-03-15 07:00:00,0.0,23.22,23.58,18.74,0.76,,1.17,
2018-03-15 08:00:00,0.0,25.41,25.74,18.69,0.66,,7.72,0.19
2018-03-15 09:00:00,0.0,26.72,27.75,18.36,0.6,,9.03,0.14
2018-03-15 10:00:00,0.0,28.81,29.94,18.66,0.54,,7.79,0.19
2018-03-15 11:00:00,0.0,29.35,30.76,19.21,0.55,,6.29,0.75
2018-03-15 12:00:00,0.0,29.19,30.84,19.68,0.57,,8.4,0.75
2018-03-15 13:00:00,0.0,29.32,30.98,19.71,0.56,,7.1,0.65
2018-03-15 14:00:00,0.0,30.14,32.09,20.03,0.55,,3.85,0.65
2018-03-15 15:00:00,0.0,29.58,31.82,20.63,0.59,,2.33,0.65
2018-03-15 16:00:00,0.0,29.97,32.82,21.4,0.6,,5.05,0.36
2018-03-15 17:00:00,0.0,29.58,32.26,21.29,0.61,,3.8,0.65
2018-03-15 18:00:00,0.0,28.47,30.58,20.74,0.63,,2.69,0.66
2018-03-15 19:00:00,0.0,27.07,28.27,18.97,0.61,,2.25,0.44
2018-03-15 20:00:00,0.0,26.23,26.56,18.69,0.63,,6.61,0.44
2018-03-15 21:00:00,0.0,25.39,25.71,18.5,0.66,,3.89,0.49
2018-03-15 22:00:00,0.0,24.34,24.68,18.65,0.71,,2.75,0.44
2018-03-15 23:00:00,0.0,23.62,23.98,18.81,0.74,,0.0,0.19
2018-03-16 00:00:00,0.0,22.58,22.93,18.51,0.78,,0.0,0.19
2018-03-16 01:00:00,0.0,21.88,22.2,18.12,0.79,,0.0,
2018-03-16 02:00:00,0.0,21.33,21.63,17.89,0.81,,0.08,0.19
2018-03-16 03:00:00,0.0,21.33,21.63,17.94,0.81,,0.77,0.44
2018-03-16 04:00:00,0.0,20.77,21.04,17.58,0.82,,0.0,0.19
2018-03-16 05:00:00,0.0,20.22,20.48,17.38,0.84,,0.0,
2018-03-16 06:00:00,0.0,20.4,20.69,17.62,0.84,,5.1,0.13
2018-03-16 07:00:00,0.0,21.34,21.68,18.18,0.82,,0.0,
2018-03-16 08:00:00,0.0,24.66,25.03,18.99,0.71,,0.69,
2018-03-16 09:00:00,0.0,27.07,28.38,19.34,0.63,,4.15,0.13
2018-03-16 10:00:00,0.0,29.08,30.54,19.34,0.56,,9.09,0.19
2018-03-16 11:00:00,0.0,30.14,31.68,19.33,0.52,,2.53,0.19
2018-03-16 12:00:00,0.0,31.05,32.81,19.56,0.51,,2.56,0.26
2018-03-16 13:00:00,0.0,30.47,32.07,19.39,0.52,,3.56,0.44
2018-03-16 14:00:00,0.0,31.82,34.57,20.79,0.52,,5.62,0.44
2018-03-16 15:00:00,0.0,31.02,34.26,21.6,0.57,,8.58,0.19
2018-03-16 16:00:00,0.0,30.23,33.81,22.26,0.63,,6.52,0.19
2018-03-16 17:00:00,0.0,27.32,29.83,22.31,0.74,,8.05,0.26
2018-03-16 18:00:00,0.0,26.03,27.74,22.38,0.8,,5.23,0.36
2018-03-16 19:00:00,0.0,24.42,25.21,22.19,0.87,,2.91,0.19
2018-03-16 20:00:00,0.0,24.66,25.41,22.06,0.86,,2.09,0.19
2018-03-16 21:00:00,0.0,24.68,25.41,21.86,0.84,,0.0,0.19
2018-03-16 22:00:00,0.0,24.62,25.23,20.94,0.8,,2.08,0.44
2018-03-16 23:00:00,0.0,24.39,25.11,21.71,0.85,,1.32,0.44
2018-03-17 00:00:00,0.0,23.93,24.69,21.89,0.88,,0.76,0.57
2018-03-17 01:00:00,0.0,24.66,25.38,21.77,0.84,,0.77,0.44
2018-03-17 02:00:00,0.0,24.66,25.37,21.75,0.84,,0.0,0.19
2018-03-17 03:00:00,0.0,24.66,25.38,21.77,0.84,,0.0,
2018-03-17 04:00:00,0.0,24.09,24.81,21.58,0.86,,0.0,0.19
2018-03-17 05:00:00,0.0,23.56,24.26,21.41,0.88,,0.0,0.44
2018-03-17 06:00:00,0.0,22.87,23.54,21.02,0.89,,0.0,0.19
2018-03-17 07:00:00,0.0,23.38,24.06,21.19,0.88,,0.0,0.06
2018-03-17 08:00:00,0.0,25.37,26.11,22.09,0.82,,1.88,0.06
2018-03-17 09:00:00,0.0,26.03,27.71,22.24,0.8,,1.43,0.19
2018-03-17 10:00:00,0.0,27.91,30.48,21.89,0.7,,4.28,0.36
2018-03-17 11:00:00,0.0,28.58,31.31,21.76,0.67,,2.56,0.44
2018-03-17 12:00:00,0.0,29.17,31.6,21.04,0.62,,4.54,0.44
2018-03-17 13:00:00,0.0,30.78,33.73,21.31,0.57,,4.43,0.44
2018-03-17 14:00:00,0.0,29.97,33.64,22.44,0.64,,5.23,0.36
2018-03-17 15:00:00,0.0,29.43,32.9,22.42,0.66,,6.52,0.26
2018-03-17 16:00:00,0.0,28.12,30.99,22.28,0.71,,8.3,0.26
2018-03-17 17:00:00,0.0,27.04,29.33,22.13,0.75,,8.95,0.26
2018-03-17 18:00:00,0.0,25.39,26.09,21.81,0.81,,8.43,0.19
2018-03-17 19:00:00,0.0,24.04,24.76,21.62,0.86,,3.96,0.19
2018-03-17 20:00:00,0.0,24.17,24.93,21.97,0.88,,0.0,0.36
2018-03-17 21:00:00,0.0,24.42,25.28,22.76,0.9,,1.58,0.65
2018-03-17 22:00:00,0.0,23.62,24.57,23.1,0.97,,0.0,0.36
2018-03-17 23:00:00,0.0,23.73,24.76,23.61,0.99,,3.4,0.44
2018-03-18 00:00:00,0.0,23.93,24.7,21.97,0.89,,0.66,0.74
2018-03-18 01:00:00,0.0,24.09,24.85,21.93,0.88,,0.0,0.44
2018-03-18 02:00:00,0.0,23.0,23.64,20.87,0.88,,0.0,0.44
2018-03-18 03:00:00,0.0,20.63,21.36,20.63,1.0,,5.57,0.19
2018-03-18 04:00:00,0.0,22.44,23.14,21.05,0.92,,0.0,0.19
2018-03-18 05:00:00,0.0,21.88,22.5,20.3,0.91,,0.0,0.44
2018-03-18 06:00:00,0.0,21.03,21.68,20.32,0.96,,0.23,0.0
2018-03-18 07:00:00,0.0,21.78,22.38,20.13,0.9,,0.0,0.14
2018-03-18 08:00:00,0.0,25.27,25.9,21.24,0.78,,0.85,0.19
2018-03-18 09:00:00,0.0,26.8,28.81,21.73,0.74,,1.42,0.19
2018-03-18 10:00:00,0.0,28.22,30.46,21.11,0.65,,2.17,0.44
2018-03-18 11:00:00,0.0,30.02,32.53,20.91,0.58,,1.61,0.36
2018-03-18 12:00:00,0.0,30.23,32.08,19.84,0.54,,0.45,0.44
2018-03-18 13:00:00,0.0,31.82,34.32,20.48,0.51,,2.46,0.44
2018-03-18 14:00:00,0.0,31.57,35.44,22.18,0.58,,4.94,0.36
2018-03-18 15:00:00,0.0,32.05,35.21,21.24,0.53,,7.53,0.19
2018-03-18 16:00:00,0.0,28.67,31.79,22.32,0.69,,9.59,0.19
2018-03-18 17:00:00,0.0,27.04,28.96,21.18,0.7,,5.91,0.26
2018-03-18 18:00:00,0.0,25.59,26.18,20.93,0.75,,5.34,0.36
2018-03-18 19:00:00,0.0,24.91,25.54,21.26,0.8,,6.39,0.26
2018-03-18 20:00:00,0.0,24.17,24.83,21.27,0.84,,3.22,0.19
2018-03-18 21:00:00,0.0,23.92,24.58,21.17,0.85,,3.23,0.4
2018-03-18 22:00:00,0.0,23.38,24.07,21.27,0.88,,0.21,0.19
2018-03-18 23:00:00,0.0,24.42,25.04,21.01,0.81,,0.93,0.19
2018-03-19 00:00:00,0.0,23.74,24.37,20.93,0.84,,0.0,0.49
2018-03-19 01:00:00,0.0,23.0,23.64,20.82,0.88,,0.0,
2018-03-19 02:00:00,0.0,22.44,23.05,20.44,0.88,,0.0,
2018-03-19 03:00:00,0.0,21.88,22.39,19.58,0.87,,0.0,
2018-03-19 04:00:00,0.0,21.88,22.39,19.58,0.87,,0.0,
2018-03-19 05:00:00,0.0,21.69,22.16,19.22,0.86,,0.0,
2018-03-19 06:00:00,0.0,20.48,21.03,19.45,0.94,,0.89,0.19
2018-03-19 07:00:00,0.0,22.24,22.75,19.64,0.85,,0.32,0.19
2018-03-19 08:00:00,0.0,25.02,25.63,21.04,0.79,,0.0,0.19
2018-03-19 09:00:00,0.0,26.68,28.31,20.68,0.7,,0.66,0.19
2018-03-19 10:00:00,0.0,28.37,30.16,20.17,0.61,,4.81,0.36
2018-03-19 11:00:00,0.0,30.35,32.41,20.16,0.55,,7.37,0.36
2018-03-19 12:00:00,0.0,30.52,33.03,20.78,0.56,,5.2,0.36
2018-03-19 13:00:00,0.0,31.02,33.52,20.64,0.54,,5.94,0.36
2018-03-19 14:00:00,0.0,31.02,33.82,21.04,0.55,,11.04,0.19
2018-03-19 15:00:00,0.0,30.52,33.9,21.91,0.6,,11.36,0.19
2018-03-19 16:00:00,0.0,28.92,31.95,22.05,0.67,,2.24,0.19
2018-03-19 17:00:00,0.0,27.37,29.24,20.77,0.67,,5.57,0.19
2018-03-19 18:00:00,0.0,25.59,26.14,20.61,0.74,,7.37,0.19
2018-03-19 19:00:00,0.0,24.17,24.81,21.09,0.83,,9.46,0.19
2018-03-19 20:00:00,0.0,23.38,24.03,21.02,0.87,,2.11,0.19
2018-03-19 21:00:00,0.0,23.38,24.02,20.93,0.86,,1.27,0.19
2018-03-19 22:00:00,0.0,22.58,23.18,20.42,0.88,,1.88,
2018-03-19 23:00:00,0.0,22.08,22.67,20.21,0.89,,0.82,
2018-03-20 00:00:00,0.0,22.08,22.67,20.24,0.89,,0.0,
2018-03-20 01:00:00,0.0,21.52,21.99,19.24,0.87,,0.0,
2018-03-20 02:00:00,0.0,21.13,21.27,16.57,0.75,,0.0,
2018-03-20 03:00:00,0.0,20.58,20.71,16.43,0.77,,0.0,
2018-03-20 04:00:00,0.0,20.02,20.09,15.89,0.77,,0.0,
2018-03-20 05:00:00,0.0,20.22,20.3,16.03,0.77,,0.0,
2018-03-20 06:00:00,0.0,20.4,20.71,17.77,0.85,,1.35,0.44
2018-03-20 07:00:00,0.0,22.04,22.41,18.5,0.8,,1.35,0.06
2018-03-20 08:00:00,0.0,25.39,25.94,20.63,0.75,,0.56,0.19
2018-03-20 09:00:00,0.0,25.39,26.01,21.14,0.77,,0.5,0.19
2018-03-20 10:00:00,0.0,27.66,29.42,20.35,0.65,,0.0,0.26
2018-03-20 11:00:00,0.0,29.17,30.89,19.81,0.57,,3.23,0.26
2018-03-20 12:00:00,0.0,30.02,31.77,19.72,0.54,,3.51,0.19
2018-03-20 13:00:00,0.0,31.32,33.39,19.98,0.51,,4.02,0.19
2018-03-20 14:00:00,0.0,31.57,34.46,21.04,0.54,,6.9,0.19
2018-03-20 15:00:00,0.0,29.66,31.53,19.98,0.56,,14.26,0.19
2018-03-20 16:00:00,0.0,28.54,31.81,22.59,0.7,,11.8,0.26
2018-03-20 17:00:00,0.0,27.63,30.31,22.33,0.73,,5.46,0.26
2018-03-20 18:00:00,0.0,25.98,27.56,21.91,0.78,,5.86,0.19
2018-03-20 19:00:00,0.0,24.36,25.07,21.64,0.85,,3.12,0.19
2018-03-20 20:00:00,0.0,23.93,24.7,21.97,0.89,,3.48,0.19
2018-03-20 21:00:00,0.0,23.58,24.34,21.8,0.9,,0.0,0.19
2018-03-20 22:00:00,0.0,22.84,23.64,21.87,0.94,,0.0,
2018-03-20 23:00:00,0.0,22.33,23.04,21.11,0.93,,0.0,
2018-03-21 00:00:00,0.0,23.12,23.88,21.71,0.92,,0.0,
2018-03-21 01:00:00,0.0,23.56,24.28,21.55,0.89,,0.0,
2018-03-21 02:00:00,0.0,23.0,23.67,21.0,0.89,,0.0,
2018-03-21 03:00:00,0.0,22.44,23.06,20.5,0.89,,0.0,
2018-03-21 04:00:00,0.0,21.88,22.39,19.58,0.87,,0.0,
2018-03-21 05:00:00,0.0,22.25,22.79,19.94,0.87,,0.0,
2018-03-21 06:00:00,0.0,21.46,22.08,20.23,0.93,,0.0,0.14
2018-03-21 07:00:00,0.0,21.99,22.67,20.77,0.93,,0.0,0.0
2018-03-21 08:00:00,0.0,25.03,25.69,21.5,0.81,,2.16,0.19
2018-03-21 09:00:00,0.0,26.8,28.79,21.67,0.74,,2.91,0.19
2018-03-21 10:00:00,0.0,29.06,31.02,20.3,0.59,,6.5,0.36
2018-03-21 11:00:00,0.0,29.97,31.27,18.92,0.52,,6.66,0.36
2018-03-21 12:00:00,0.0,31.32,32.58,18.68,0.47,,8.37,0.36
2018-03-21 13:00:00,0.0,32.62,33.99,18.67,0.44,,7.07,0.19
2018-03-21 14:00:00,0.0,32.87,34.12,18.4,0.42,,3.72,0.19
2018-03-21 15:00:00,0.0,31.28,35.32,22.43,0.59,,6.23,0.31
2018-03-21 16:00:00,0.0,30.23,33.88,22.34,0.63,,9.91,0.36
2018-03-21 17:00:00,0.0,28.63,31.81,22.42,0.69,,10.32,0.19
2018-03-21 18:00:00,0.0,27.32,29.85,22.35,0.74,,5.57,0.19
2018-03-21 19:00:00,0.0,25.73,26.42,21.77,0.79,,5.73,0.19
2018-03-21 20:00:00,0.0,25.14,25.83,21.72,0.81,,0.0,
2018-03-21 21:00:00,0.0,24.88,25.31,19.53,0.72,,1.56,0.19
2018-03-21 22:00:00,0.0,25.14,25.38,17.83,0.64,,4.62,0.19
2018-03-21 23:00:00,0.0,24.93,24.96,15.66,0.56,,3.85,0.19
2018-03-22 00:00:00,0.0,24.57,24.62,16.03,0.59,,4.8,0.19
2018-03-22 01:00:00,0.0,24.47,24.63,17.13,0.64,,9.48,
2018-03-22 02:00:00,0.0,24.47,24.61,16.89,0.63,,4.51,
2018-03-22 03:00:00,0.0,23.91,24.05,16.84,0.65,,5.41,
2018-03-22 04:00:00,0.0,23.91,24.0,16.36,0.63,,3.36,
2018-03-22 05:00:00,0.0,23.34,23.37,15.83,0.63,,4.88,
2018-03-22 06:00:00,0.0,22.24,22.27,15.81,0.67,,9.95,
2018-03-22 07:00:00,0.0,24.0,24.0,15.22,0.58,,8.71,
2018-03-22 08:00:00,0.0,25.39,25.39,15.29,0.54,,5.79,
2018-03-22 09:00:00,0.0,27.37,27.82,16.24,0.51,,15.8,
2018-03-22 10:00:00,0.0,28.56,28.87,16.37,0.48,,10.27,
2018-03-22 11:00:00,0.0,30.92,31.24,16.82,0.43,,7.29,0.19
2018-03-22 12:00:00,0.0,31.74,32.24,17.21,0.42,,3.07,0.19
2018-03-22 13:00:00,0.0,32.62,33.11,17.08,0.4,,7.02,0.19
2018-03-22 14:00:00,0.0,32.87,32.91,16.05,0.37,,5.94,0.36
2018-03-22 15:00:00,0.0,33.18,33.18,15.39,0.34,,3.01,0.19
2018-03-22 16:00:00,0.0,33.18,33.18,15.16,0.34,,3.22,0.19
2018-03-22 17:00:00,0.0,31.78,31.78,15.91,0.39,,4.76,0.19
2018-03-22 18:00:00,0.0,29.43,29.88,17.03,0.47,,4.06,
2018-03-22 19:00:00,0.0,27.57,28.46,17.94,0.56,,4.41,
2018-03-22 20:00:00,0.0,27.07,28.32,19.14,0.62,,9.43,
2018-03-22 21:00:00,0.0,26.19,26.35,16.96,0.57,,7.0,0.13
2018-03-22 22:00:00,0.0,25.39,25.53,16.83,0.59,,2.12,
2018-03-22 23:00:00,0.0,24.42,24.54,16.66,0.62,,0.63,
2018-03-23 00:00:00,0.0,23.92,23.97,16.0,0.61,,1.75,
2018-03-23 01:00:00,0.0,23.0,23.06,16.12,0.65,,0.0,
2018-03-23 02:00:00,0.0,23.34,23.4,16.07,0.64,,0.0,
2018-03-23 03:00:00,0.0,23.56,23.61,15.99,0.63,,9.66,
2018-03-23 04:00:00,0.0,23.56,23.64,16.31,0.64,,11.28,
2018-03-23 05:00:00,0.0,22.81,22.91,16.48,0.68,,8.03,
2018-03-23 06:00:00,0.0,22.87,23.01,16.8,0.69,,8.69,0.63
2018-03-23 07:00:00,0.0,23.71,23.86,16.99,0.66,,9.67,
2018-03-23 08:00:00,0.0,25.41,25.57,17.08,0.6,,8.93,
2018-03-23 09:00:00,0.0,26.81,27.55,17.11,0.55,,10.7,0.5
2018-03-23 10:00:00,0.0,29.35,29.77,16.93,0.47,,7.08,
2018-03-23 11:00:00,0.0,30.66,30.86,16.52,0.43,,15.82,0.19
2018-03-23 12:00:00,0.0,31.73,32.11,16.94,0.41,,11.02,0.44
2018-03-23 13:00:00,0.0,31.32,32.27,18.12,0.46,,5.87,0.44
2018-03-23 14:00:00,0.0,31.02,31.83,17.87,0.46,,8.43,0.19
2018-03-23 15:00:00,0.0,31.82,32.31,17.16,0.42,,4.28,0.58
2018-03-23 16:00:00,0.0,30.73,31.45,17.72,0.46,,5.29,0.19
2018-03-23 17:00:00,0.0,29.93,30.49,17.33,0.47,,3.19,0.19
2018-03-23 18:00:00,0.0,28.96,30.37,19.26,0.56,,4.23,0.49
2018-03-23 19:00:00,0.0,27.62,28.69,18.51,0.58,,6.66,0.19
2018-03-23 20:00:00,0.0,26.51,27.56,18.46,0.61,,4.99,
2018-03-23 21:00:00,0.0,25.22,25.53,18.43,0.66,,2.59,0.38
2018-03-23 22:00:00,0.0,25.12,25.39,18.09,0.65,,3.04,
2018-03-23 23:00:00,0.0,23.62,23.85,17.7,0.69,,3.83,
2018-03-24 00:00:00,0.0,23.56,23.7,16.94,0.66,,3.32,
2018-03-24 01:00:00,0.0,23.34,23.48,16.77,0.67,,2.49,
2018-03-24 02:00:00,0.0,22.81,22.86,15.99,0.65,,0.0,
2018-03-24 03:00:00,0.0,22.25,22.28,15.89,0.67,,1.09,
2018-03-24 04:00:00,0.0,22.81,22.81,15.54,0.64,,0.0,
2018-03-24 05:00:00,0.0,22.25,22.27,15.71,0.67,,0.0,
2018-03-24 06:00:00,0.0,21.52,21.52,15.3,0.68,,6.34,
2018-03-24 07:00:00,0.0,22.61,22.63,15.81,0.66,,4.02,
2018-03-24 08:00:00,0.0,24.56,24.62,16.09,0.59,,6.08,
2018-03-24 09:00:00,0.0,25.67,25.71,15.75,0.54,,11.56,
2018-03-24 10:00:00,0.0,27.09,27.47,15.56,0.49,,13.94,
2018-03-24 11:00:00,0.0,28.83,28.84,15.48,0.44,,10.93,
2018-03-24 12:00:00,0.0,31.37,31.37,15.24,0.38,,12.96,
2018-03-24 13:00:00,0.0,31.74,31.74,14.99,0.36,,3.23,0.19
2018-03-24 14:00:00,0.0,32.62,32.62,13.73,0.32,,5.29,0.19
2018-03-24 15:00:00,0.0,32.62,32.62,14.04,0.33,,5.42,0.19
2018-03-24 16:00:00,0.0,31.02,32.34,18.83,0.48,,6.28,0.19
2018-03-24 17:00:00,0.0,29.43,30.37,18.22,0.51,,3.83,0.19
2018-03-24 18:00:00,0.0,27.37,28.38,18.32,0.58,,6.26,0.19
2018-03-24 19:00:00,0.0,25.48,25.83,18.82,0.67,,1.98,
2018-03-24 20:00:00,0.0,25.48,25.72,17.82,0.63,,0.0,0.19
2018-03-24 21:00:00,0.0,25.48,25.53,15.94,0.56,,0.26,0.58
2018-03-24 22:00:00,0.0,24.97,25.02,15.87,0.57,,1.43,0.44
2018-03-24 23:00:00,0.0,24.58,24.58,15.34,0.56,,1.3,
2018-03-25 00:00:00,0.0,23.56,23.56,15.46,0.6,,0.51,0.25
2018-03-25 01:00:00,0.0,23.0,23.04,15.94,0.65,,0.0,
2018-03-25 02:00:00,0.0,21.88,21.98,16.37,0.71,,0.0,
2018-03-25 03:00:00,0.0,21.63,21.68,15.89,0.7,,0.0,
2018-03-25 04:00:00,0.0,21.69,21.75,16.06,0.7,,0.0,
2018-03-25 05:00:00,0.0,21.13,21.17,15.75,0.71,,0.0,
2018-03-25 06:00:00,0.0,20.92,21.06,16.53,0.76,,3.69,
2018-03-25 07:00:00,0.0,22.34,22.54,17.28,0.73,,3.93,
2018-03-25 08:00:00,0.0,24.86,25.12,18.08,0.66,,3.28,
2018-03-25 09:00:00,0.0,26.78,27.8,18.32,0.6,,7.58,
2018-03-25 10:00:00,0.0,28.03,29.08,18.45,0.56,,6.97,
2018-03-25 11:00:00,0.0,29.88,31.09,18.76,0.51,,4.04,0.19
2018-03-25 12:00:00,0.0,31.05,31.96,18.07,0.46,,4.22,0.32
2018-03-25 13:00:00,0.0,31.82,32.53,17.61,0.43,,8.4,0.19
